Year,Agency ID,Agency Name,Program Name,County,Calculation Method,Total Children Served, Expenditure ,Population
2020,DHS,Department of Human Services,TANF/Families First,Bledsoe,Actual,66,*,
2020,GELF,Governor's Early Literacy Foundation,"TN's Imagination Library, a program of GBBF",Bledsoe,Actual,644,"$4,716 ",
2020,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Bledsoe,Actual,15,"$17,562 ",
2020,TAC,TN Arts Commission,Student Ticket Subsidies,Bledsoe,Actual,405,$857 ,
2020,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Bledsoe,Actual,77,"$100,211 ",
2020,DOE,Department of Education,CCTE Perkins Basic Grant,Bledsoe,Estimate,476,"$39,242 ",
2020,DOE,Department of Education,CCTE Perkins Reserve Grant,Bledsoe,Estimate,476,"$13,712 ",
2020,DOE,Department of Education,Coordinated School Health,Bledsoe,Estimate,1723,"$80,000 ",
2020,DOE,Department of Education,"ESSA-Title I, Part A - Improving Basic Programs",Bledsoe,Estimate,1730,"$572,812 ",
2020,DOE,Department of Education,"ESSA-Title I, Part A-School Improvement",Bledsoe,Estimate,391,"$97,800 ",
2020,DOE,Department of Education,"ESSA-Title II, Part A - Improving Teacher Quality",Bledsoe,Estimate,476,"$74,675 ",
2020,DOE,Department of Education,ESSA-Title IV-A Stud. Support/Acad. Enrichment,Bledsoe,Estimate,1730,"$42,450 ",
2020,DOE,Department of Education,ESSA-Title V-B Rural Education Initiative,Bledsoe,Estimate,1597,"$32,431 ",
2020,DOE,Department of Education,Family Resource Center (FRC),Bledsoe,Estimate,855,"$31,111 ",
2020,DOE,Department of Education,"IDEA, Part B Discretionary (611)",Bledsoe,Actual,782,"$471,176 ",
2020,DOE,Department of Education,"IDEA, Preschool (619) Discretionary",Bledsoe,Actual,106,"$48,396 ",
2020,DOE,Department of Education,SNP National School Lunch Program,Bledsoe,Estimate,1488,"$546,670 ",
2020,DOE,Department of Education,SNP School Breakfast Program,Bledsoe,Estimate,28021,"$325,987 ",
2020,DOE,Department of Education,SSMS,Bledsoe,Actual,1601,"$2,482 ",
2020,DOE,Department of Education,Safe Schools Act of 1998,Bledsoe,Estimate,1627,"$48,370 ",
2020,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Bledsoe,Actual,10,"$53,792 ",
2020,DOE,Department of Education,VPK - Voluntary pre-K,Bledsoe,Actual,79,"$429,113 ",
2020,DOE_BEP,Department of Education,Basic Education Program (BEP),Bledsoe,Actual,1601,"$12,302,000 ",
2021,DCS,Department of Children's Services,Adoption - Support Services,Bledsoe,Actual,20,*,
2021,DHS,Department of Human Services,Child Care Benefits,Bledsoe,Actual,5,*,
2021,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Bledsoe,Actual,848,*,
2021,DHS,Department of Human Services,TANF/Families First,Bledsoe,Actual,70,*,
2021,GELF,Governor's Early Literacy Foundation,Caregiver Engagement K-3,Bledsoe,Actual,167,$843 ,
2021,GELF,Governor's Early Literacy Foundation,K-3 Fall,Bledsoe,Actual,411,"$16,353 ",
2021,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Bledsoe,Actual,13,"$14,784 ",
2021,DOH,Tennessee Department of Health,AIDS Prevention,Bledsoe,Estimate,1,$958 ,
2021,DOH,Tennessee Department of Health,Child Health,Bledsoe,Estimate,83,"$14,429 ",
2021,DOH,Tennessee Department of Health,Children's Special Services,Bledsoe,Estimate,16,"$29,232 ",
2021,DOH,Tennessee Department of Health,Dental Clinical,Bledsoe,Estimate,110,"$70,063 ",
2021,DOH,Tennessee Department of Health,Family Planning,Bledsoe,Estimate,6,"$1,877 ",
2021,DOH,Tennessee Department of Health,STI,Bledsoe,Estimate,4,$55 ,
2021,DOH,Tennessee Department of Health,TnCare Advocacy,Bledsoe,Estimate,190,"$36,812 ",
2021,DOH,Tennessee Department of Health,TnCare EPSD&T Screening,Bledsoe,Estimate,8,"$2,674 ",
2021,DOH,Tennessee Department of Health,WIC Breastfeeding Promotion,Bledsoe,Estimate,4,$382 ,
2021,TAC,TN Arts Commission,Student Ticket Subsidies,Bledsoe,Actual,424,"$3,000 ",
2021,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Bledsoe,Actual,120,"$207,334 ",
2021,DOE,Department of Education,CCTE Perkins Basic Grant,Bledsoe,Estimate,1651,"$37,268 ",
2021,DOE,Department of Education,CCTE Perkins Reserve Grant,Bledsoe,Actual,476,"$13,712 ",
2021,DOE,Department of Education,Coordinated School Health,Bledsoe,Estimate,1580,"$80,000 ",
2021,DOE,Department of Education,"ESSA-Title I, Part A - Improving Basic Programs",Bledsoe,Estimate,1651,"$669,822 ",
2021,DOE,Department of Education,"ESSA-Title II, Part A - Improving Teacher Quality",Bledsoe,Estimate,476,"$90,825 ",
2021,DOE,Department of Education,ESSA-Title IV-A Stud. Support/Acad. Enrichment,Bledsoe,Estimate,1651,"$48,187 ",
2021,DOE,Department of Education,ESSA-Title V-B Rural Education Initiative,Bledsoe,Estimate,1530,"$31,372 ",
2021,DOE,Department of Education,ESSER 1.0,Bledsoe,Estimate,1628,"$477,864 ",
2021,DOE,Department of Education,ESSER 2.0,Bledsoe,Estimate,1628,"$2,238,874 ",
2021,DOE,Department of Education,Family Resource Center (FRC),Bledsoe,Estimate,975,"$31,111 ",
2021,DOE,Department of Education,"IDEA, Part B Discretionary (611)",Bledsoe,Estimate,690,"$470,849 ",
2021,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Bledsoe,Estimate,31,"$30,935 ",
2021,DOE,Department of Education,SNP Afterschool Snack Program,Bledsoe,Estimate,282,"$39,989 ",
2021,DOE,Department of Education,SNP Fresh Fruits and Vegetables,Bledsoe,Estimate,974,"$39,700 ",
2021,DOE,Department of Education,SNP National School Lunch Program,Bledsoe,Estimate,1539,"$886,797 ",
2021,DOE,Department of Education,SNP School Breakfast Program,Bledsoe,Estimate,1488,"$522,630 ",
2021,DOE,Department of Education,SSMS,Bledsoe,Actual,1580,"$2,448 ",
2021,DOE,Department of Education,Safe Schools Act of 1998,Bledsoe,Estimate,1494,"$46,820 ",
2021,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Bledsoe,Estimate,14,"$75,989 ",
2021,DOE,Department of Education,VPK - Voluntary pre-K,Bledsoe,Actual,78,"$428,229 ",
2021,DOE_BEP,Department of Education,Basic Education Program (BEP),Bledsoe,Actual,1580,"$12,073,000 ",
2021,GELF,Governor's Early Literacy Foundation,K-3 Rising First,Bledsoe,Actual,106,"$2,355 ",
2021,GELF,Governor's Early Literacy Foundation,TN's Immagination Library,Bledsoe,Actual,552,"$5,321 ",
2015,DCS,Department of Children's Services,Custody & Truancy Prevention,Blount,Actual,20,"$98,668 ",
2015,DOH,Department of Health,AIDS Prevention,Blount,Actual,308,$300 ,
2015,DOH,Department of Health,Child Health,Blount,Actual,1441,"$12,300 ",
2015,DOH,Department of Health,Dental Clinical,Blount,Actual,918,"$10,400 ",
2015,DOH,Department of Health,Family Planning,Blount,Actual,672,"$5,000 ",
2015,DOH,Department of Health,Sexually Transmitted Diseases,Blount,Actual,762,"$2,000 ",
2015,DOH,Department of Health,TennCare Advocacy,Blount,Actual,4443,"$119,300 ",
2015,DOH,Department of Health,TennCare EPSD&T Screening,Blount,Actual,815,"$9,000 ",
2015,DOH,Department of Health,WIC Breastfeeding Promotion,Blount,Actual,364,$400 ,
2015,DOH,Department of Health,WIC Office Visit,Blount,Actual,3187,"$39,900 ",
2015,DOH,Department of Health,Women's Health,Blount,Actual,120,$200 ,
2015,DHS,Department of Human Services,Child Care Benefits,Blount,Actual,270,*,
2015,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Blount,Actual,7299,*,
2015,DHS,Department of Human Services,TANF/Families First,Blount,Actual,879,*,
2015,GELF,Governor's Books from Birth Foundation,Dolly Parton's Imagination Library,Blount,Estimate,4466,"$56,511 ",
2015,TAC,Tennessee Arts Commission,Community Learning (AE-CL),Blount,Actual,170,"$3,900 ",
2015,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Blount,Estimate,41,"$16,500 ",
2015,DOE,Department of Education,Internet Connectivity,Blount,Actual,17726,"$51,817 ",
2015,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Blount,Actual,39,"$50,526 ",
2015,DOE,Department of Education,CCTE Perkins Basic Grant,Blount,Actual,7771,"$239,144 ",
2015,DOE,Department of Education,CCTE Perkins Incentive Funds,Blount,Estimate,5561,"$8,500 ",
2015,DOE,Department of Education,CCTE AP/SIC Grant,Blount,Actual,17,"$1,044 ",
2015,DOE,Department of Education,Enrichment and Remediation,Blount,Estimate,5264,"$160,485 ",
2015,DOE,Department of Education,Coordinated School Health,Blount,Actual,17844,"$305,000 ",
2015,DOE,Department of Education,"ESEA-Title I, Part A - Improving Acad. Achievement",Blount,Actual,17846,"$3,340,344 ",
2015,DOE,Department of Education,ESEA-Title II-A-Teacher Quality,Blount,Actual,20197,"$564,372 ",
2015,DOE,Department of Education,"ESEA-Title 1, Part D, Subpart 2",Blount,Actual,34,"$24,443 ",
2015,DOE,Department of Education,ESEA-Title III English Language Acquisition,Blount,Actual,300,"$41,752 ",
2015,DOE,Department of Education,ESEA-Title III - English Lang. Acquist.-Immigrant,Blount,Actual,66,"$16,738 ",
2015,DOE,Department of Education,Family Resource Center (FRC),Blount,Estimate,15228,"$88,835 ",
2015,DOE,Department of Education,"IDEA, Part B  (611)",Blount,Actual,2197,"$4,087,995 ",
2015,DOE,Department of Education,IDEA-Part b-Preschool,Blount,Actual,231,"$136,836 ",
2015,DOE,Department of Education,SNP National School Lunch Program,Blount,Estimate,10352,"$3,486,085 ",
2015,DOE,Department of Education,SNP School Breakfast Program,Blount,Estimate,4546,"$1,235,945 ",
2015,DOE,Department of Education,Safe Schools Act of 1998,Blount,Estimate,3434,"$80,290 ",
2015,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Blount,Actual,103,"$728,231 ",
2015,DOE,Department of Education,VPK - Voluntary Pre-K,Blount,Estimate,182,"$937,448 ",
2015,DOE_BEP,Department of Education,Basic Education Program (BEP),Blount,Actual,22341,"$70,676,000 ",
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,Community Anti-Drug Coalitions (including Partner,Blount,Estimate,31258,"$40,861 ",
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,Drug Courts and Drug Court Fees,Blount,Estimate,16,"$29,657 ",
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,East Tennessee Diversion,Blount,Estimate,33,"$5,257 ",
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,Peer Recovery Call Center,Blount,Estimate,40,$194 ,
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,Peer Wellness Coaches,Blount,Estimate,2,"$1,164 ",
2016,DCS,Department of Children's Services,Adoption - Support Services,Blount,Estimate,357,"$2,960,000 ",
2016,DCS,Department of Children's Services,Custody & Truancy Prevention,Blount,Estimate,21,"$98,668 ",
2016,DCS,Department of Children's Services,Foster Care,Blount,Estimate,174,"$848,800 ",
2016,DCS,Department of Children's Services,Secret Safe Place for Newborns of Tennessee,Blount,Estimate,0,"$49,000 ",
2016,DOH,Department of Health,AIDS Prevention,Blount,Estimate,112,"$10,340 ",
2016,DOH,Department of Health,Child Health,Blount,Estimate,1445,"$101,905 ",
2016,DOH,Department of Health,Child Health & Development (CHAD),Blount,Estimate,1,$931 ,
2016,DOH,Department of Health,Children's Special Services,Blount,Actual,8,"$11,289 ",
2016,DOH,Department of Health,Dental Clinical,Blount,Estimate,860,"$247,072 ",
2016,DOH,Department of Health,Family Planning,Blount,Estimate,238,"$12,526 ",
2016,DOH,Department of Health,Men's Health,Blount,Estimate,38,"$10,215 ",
2016,DOH,Department of Health,Sexually Transmitted Diseases,Blount,Actual,846,"$60,252 ",
2016,DOH,Department of Health,TennCare EPSD&T Screening,Blount,Actual,848,"$156,086 ",
2016,DOH,Department of Health,TennCare Kids EPSD&T Community Outreach,Blount,Actual,3909,"$106,901 ",
2016,DOH,Department of Health,TN Home Visiting - (HUGS),Blount,Actual,14,"$13,876 ",
2016,DOH,Department of Health,WIC Office Visit,Blount,Actual,2641,"$259,706 ",
2016,DHS,Department of Human Services,Child Care Benefits,Blount,Actual,268,*,
2016,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Blount,Actual,6777,*,
2016,DHS,Department of Human Services,TANF/Families First,Blount,Actual,725,*,
2016,GELF,Governor's Books from Birth Foundation,Dolly Parton's Imagination Library,Blount,Actual,4662,"$60,551 ",
2016,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Blount,Estimate,93,"$16,500 ",
2016,TCCY,Tennessee Commission on Children and Youth,Tennessee Legal Community Foundation JABG,Blount,Estimate,61,*,
2016,TAC,TN Arts Commission,Community Learning (AE-CL),Blount,Actual,170,"$3,900 ",
2016,TAC,TN Arts Commission,Student Ticket Subsidies,Blount,Actual,1639,"$15,320 ",
2016,TSM,TN State Museum,Museum Visitations,Blount,Actual,100,*,
2016,TSM,TN State Museum,Traveling Trunks,Blount,Actual,500,*,
2016,DOE,Department of Education,Internet Connectivity,Blount,Actual,17781,"$47,912 ",
2016,DOE,Department of Education,CCTE Perkins Basic Grant,Blount,Actual,5469,"$222,543 ",
2016,DOE,Department of Education,CCTE Perkins Incentive Funds,Blount,Estimate,3297,"$1,000 ",
2016,DOE,Department of Education,Drivers Education,Blount,Actual,295,"$26,403 ",
2016,DOE,Department of Education,Coordinated School Health,Blount,Actual,18326,"$305,000 ",
2016,DOE,Department of Education,"ESEA-Title I, Part A-School Improvement",Blount,Estimate,20677,"$3,446,327 ",
2016,DOE,Department of Education,ESEA-Title II-A-Teacher Quality,Blount,Actual,20203,"$208,688 ",
2016,DOE,Department of Education,"ESEA-Title I, Part D, Subpart 2",Blount,Actual,29,"$22,057 ",
2016,DOE,Department of Education,ESEA-Title III English Language Acquisition,Blount,Actual,304,"$37,602 ",
2016,DOE,Department of Education,Family Resource Center (FRC),Blount,Estimate,15228,"$88,835 ",
2016,DOE,Department of Education,"IDEA, Part B  (611)",Blount,Actual,2200,"$4,238,684 ",
2016,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Blount,Actual,228,"$148,481 ",
2016,DOE,Department of Education,SNP Afterschool Snack Program,Blount,Estimate,232,"$20,553 ",
2016,DOE,Department of Education,SNP National School Lunch Program,Blount,Estimate,10180,"$3,618,787 ",
2016,DOE,Department of Education,SNP School Breakfast Program,Blount,Estimate,5179,"$1,356,775 ",
2016,DOE,Department of Education,Safe Schools Act of 1998,Blount,Estimate,3434,"$80,120 ",
2016,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Blount,Actual,109,"$680,433 ",
2016,DOE,Department of Education,VPK - Voluntary Pre-K,Blount,Estimate,187,"$937,448 ",
2016,DOE_BEP,Department of Education,Basic Education Program (BEP),Blount,Actual,17781,"$69,480,000 ",
2017,DCS,Department of Children's Services,Adoption - Support Services,Blount,Estimate,333,"$3,029,048 ",
2017,DCS,Department of Children's Services,Custody & Truancy Prevention,Blount,Estimate,46,"$98,668 ",
2017,DCS,Department of Children's Services,Foster Care,Blount,Estimate,313,"$543,377 ",
2017,DOH,Department of Health,AIDS Prevention,Blount,Estimate,289,"$19,019 ",
2017,DOH,Department of Health,Child Health,Blount,Actual,1967,"$187,935 ",
2017,DOH,Department of Health,Dental Clinical,Blount,Estimate,914,"$168,363 ",
2017,DOH,Department of Health,Family Planning,Blount,Estimate,648,"$84,719 ",
2017,DOH,Department of Health,Men's Health,Blount,Estimate,24,"$9,163 ",
2017,DOH,Department of Health,Sexually Transmitted Diseases,Blount,Actual,835,"$42,674 ",
2017,DOH,Department of Health,TennCare EPSD&T Screening,Blount,Actual,1076,"$205,665 ",
2017,DOH,Department of Health,TennCare Kids EPSD&T Community Outreach,Blount,Actual,3583,"$140,532 ",
2017,DOH,Department of Health,TN Home Visiting - (HUGS),Blount,Actual,3,"$3,985 ",
2017,DOH,Department of Health,WIC,Blount,Estimate,1647,"$2,539,800 ",
2017,DOH,Department of Health,Women's Health,Blount,Actual,122,"$24,973 ",
2017,DHS,Department of Human Services,Child Care Benefits,Blount,Actual,428,*,
2017,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Blount,Actual,6781,*,
2017,DHS,Department of Human Services,TANF/Families First,Blount,Actual,624,*,
2017,GELF,Governor's Books from Birth Foundation,"TN's Imagination Library, a program of GBBF",Blount,Estimate,4903,"$63,025 ",
2017,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Blount,Actual,288,"$18,000 ",
2017,THEC,Tennessee Higher Education Commission,Dual Enrollment Grant,Blount,Actual,373,"$240,695 ",
2017,TAC,TN Arts Commission,Community Learning (AE-CL),Blount,Actual,62,*,
2017,TAC,TN Arts Commission,Student Ticket Subsidies,Blount,Actual,2105,*,
2017,TSM,TN State Museum,Museum Visitations,Blount,Actual,415,*,
2017,TSM,TN State Museum,Traveling Trunks,Blount,Actual,663,*,
2017,DOE,Department of Education,Internet Connectivity,Blount,Actual,17631,"$47,425 ",
2017,DOE,Department of Education,CCTE Perkins Basic Grant,Blount,Actual,5074,"$261,393 ",
2017,DOE,Department of Education,CCTE Perkins Reserve Grant,Blount,Actual,1681,"$50,000 ",
2017,DOE,Department of Education,CCTE Perkins Incentive Funds,Blount,Actual,4028,"$8,399 ",
2017,DOE,Department of Education,CCTE AP/SIC Grant,Blount,147,"$10,433 ",,
2017,DOE,Department of Education,Drivers Education,Blount,288,"$25,703 ",,
2017,DOE,Department of Education,Coordinated School Health,Blount,Estimate,18070,"$304,975 ",
2017,DOE,Department of Education,"ESEA-Title I, Part A - Improving Acad. Achievement",Blount,Actual,20632,"$3,889,446 ",
2017,DOE,Department of Education,ESEA-Title II-Teacher Quality-State Agencies,Blount,Actual,20203,"$559,724 ",
2017,DOE,Department of Education,"ESEA-Title I, Part D, Subpart 2",Blount,Actual,24,"$20,741 ",
2017,DOE,Department of Education,"ESEA-Title II, Part A - Improving Teacher Quality",Blount,Actual,20203,"$559,724 ",
2017,DOE,Department of Education,ESEA-Title III English Language Acquisition,Blount,Actual,463,"$40,152 ",
2017,DOE,Department of Education,Family Resource Center (FRC),Blount,Estimate,13009,"$59,222 ",
2017,DOE,Department of Education,"IDEA, Part B  (611)",Blount,Actual,2249,"$3,942,351 ",
2017,DOE,Department of Education,"IDEA, Preschool (619) Discretionary",Blount,Actual,273,"$131,431 ",
